"user","text_length","contains_question_mark","contains_exclamation_mark","contains_multiple_question_marks","contains_multiple_exclamation_marks","contains_multiple_dots","contains_happy_emotes","num_of_happy_emotes","contains_sad_emotes","num_of_sad_emotes","fraction_uppercase","Positive_Score","Negative_Score","distribution_excellent","distribution_very_good","distribution_avergae","distribution_poor","distribution_terrible","gender"
"Vasilia D","277.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.998928964138031","0.0","5.0","12.0","1.0","1.0","0.0","man"
"VasilikiCleopatra","912.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","2.1929824561403506","0.9989159107208252","0.0","2.0","2.0","1.0","0.0","0.0","woman"
"VasilikiVolos","205.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.926829268292684","0.9989326596260072","0.0","7.0","0.0","0.0","0.0","0.0","woman"
"Vasilis P","240.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.25","0.9977300763130188","0.0","9.0","2.0","1.0","1.0","0.0","man"
"VasilisTzanis","305.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.295081967213114","0.9989105463027954","0.0","10.0","2.0","1.0","1.0","0.0","woman"
"Venture639700","304.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","2.302631578947368","0.998931348323822","0.0","4.0","0.0","0.0","0.0","0.0","woman"
"Vera_Karaki","2817.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.9524316648917288","0.0","0.999502658843994","5.0","2.0","1.0","2.0","0.0","woman"
"VeronicaO1178","410.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.997967479674797","0.4993915259838104","0.4997443556785583","31.0","7.0","3.0","3.0","1.0","man"
"Vesnasm","357.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.5210084033613445","0.9989230036735536","0.0","7.0","0.0","0.0","0.0","0.0","man"
"VickiGarb","298.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6778523489932886","0.9989305138587952","0.0","3.0","3.0","2.0","2.0","8.0","man"
"Vicky M","220.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.818181818181818","0.9989136457443236","0.0","40.0","65.0","13.0","4.0","0.0","man"
"Vics177","501.5","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5221274753407122","0.4994677007198334","0.4997499585151672","2.0","1.0","1.0","0.0","1.0","man"
"Victoria E","746.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.8150134048257374","0.998896598815918","0.0","5.0","4.0","1.0","1.0","0.0","man"
"Victoria T","827.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3301088270858523","0.9989318251609802","0.0","6.0","1.0","0.0","0.0","0.0","woman"
"Victoria2012_13","379.0","0.0","0.5","0.0","0.5","1.0","0.0","0.0","0.0","0.0","2.9192739537567123","0.99893718957901","0.0","3.0","0.0","0.0","0.0","0.0","woman"
"Vincenzo E V","962.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0395010395010396","0.998906135559082","0.0","8.0","19.0","12.0","4.0","0.0","man"
"Viola N","671.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9374068554396424","0.9988252520561218","0.0","43.0","25.0","22.0","2.0","1.0","man"
"Virgil V","273.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.197802197802198","0.9989332556724548","0.0","2.0","0.0","1.0","0.0","0.0","man"
"VirveM","284.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.464788732394366","0.9989262223243712","0.0","7.0","0.0","0.0","0.0","1.0","woman"
"VitallyGlobal","542.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8450184501845013","0.9988901019096376","0.0","7.0","7.0","5.0","0.0","0.0","man"
"Vivi K","270.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.592592592592593","0.998930275440216","0.0","5.0","0.0","0.0","1.0","0.0","man"
"VoulaL","288.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3888888888888888","0.9989356398582458","0.0","40.0","5.0","5.0","1.0","3.0","woman"
"VoulaT21","694.5","0.5","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","2.083411527730861","0.4994663894176483","0.4997529983520508","6.0","0.0","1.0","0.0","0.0","man"
"Voulip","512.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.7578125","0.0","0.9995054006576538","3.0","0.0","1.0","1.0","0.0","man"
"Voyage V","1747.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7744705208929592","0.9989092350006104","0.0","8.0","7.0","1.0","1.0","0.0","woman"
"W6140LHmarca","448.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5625","0.0","0.9995067119598388","9.0","3.0","2.0","2.0","1.0","woman"
"WBH001","324.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1604938271604937","0.9989270567893982","0.0","8.0","0.0","0.0","0.0","0.0","man"
"WJMCMELLC","954.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8867924528301887","0.9989240765571594","0.0","48.0","6.0","0.0","0.0","0.0","woman"
"WaldemarW166","212.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.830188679245284","0.9989387392997742","0.0","2.0","1.0","0.0","0.0","0.0","man"
"Walid A","241.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6597510373443984","0.9989352822303772","0.0","6.0","0.0","0.0","0.0","0.0","man"
"WandaCoxProductions","435.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.6091954022988506","0.9988864064216614","0.0","8.0","3.0","2.0","1.0","1.0","man"
"Wander794105","245.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0408163265306123","0.9989137649536132","0.0","19.0","17.0","6.0","4.0","0.0","woman"
"Wanderer250372","870.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.6436781609195403","0.9989197254180908","0.0","27.0","10.0","5.0","1.0","1.0","woman"
"Warlock152","429.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8648018648018647","0.9987894892692566","0.0","15.0","5.0","5.0","1.0","0.0","man"
"Warner v","325.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8461538461538465","0.9988585710525512","0.0","8.0","5.0","2.0","1.0","0.0","man"
"Watzlav306","311.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.607717041800643","0.998902440071106","0.0","4.0","3.0","0.0","0.0","0.0","man"
"Wei_Shin","1060.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8867924528301887","0.998931348323822","0.0","2.0","7.0","5.0","0.0","0.0","woman"
"WellTraveledCurmudge","259.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3166023166023164","0.9989030361175536","0.0","23.0","3.0","5.0","1.0","1.0","man"
"Wendy F","379.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3192612137203166","0.9989206790924072","0.0","47.0","4.0","3.0","2.0","2.0","woman"
"Wendy M","1493.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.478231748158071","0.9989180564880372","0.0","8.0","2.0","0.0","0.0","0.0","woman"
"Wenxin Z","236.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2711864406779665","0.9989385008811952","0.0","10.0","1.0","0.0","0.0","0.0","man"
"Wermelinski","721.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6643550624133148","0.9989311099052428","0.0","27.0","6.0","2.0","0.0","0.0","woman"
"Whatif2","668.5","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","2.340369960668633","0.4992855191230774","0.4997540116310119","10.0","5.0","6.0","2.0","10.0","man"
"Wiener O","280.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.4285714285714286","0.9989271759986876","0.0","6.0","3.0","2.0","0.0","1.0","woman"
"Wifi Z","365.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9989271759986876","0.0","0.0","2.0","1.0","0.0","0.0","man"
"William S","1283.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6367887763055338","0.998890459537506","0.0","14.0","4.0","6.0","4.0","1.0","woman"
"WilliamWorldWander","1084.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.1992619926199262","0.0","0.999512791633606","1.0","5.0","14.0","9.0","2.0","man"
"WillieTheScot","304.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.644736842105263","0.9989064931869508","0.0","12.0","2.0","0.0","0.0","0.0","man"
"Wils20172017","573.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5706806282722512","0.99893981218338","0.0","3.0","0.0","0.0","0.0","0.0","woman"
"WilsonsDublin","476.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.100840336134454","0.9989346861839294","0.0","40.0","49.0","18.0","3.0","4.0","man"
"WindyDryden1471","631.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9017432646592711","0.998929798603058","0.0","27.0","17.0","5.0","1.0","0.0","woman"
"WinnieTells","430.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.162790697674419","0.9989332556724548","0.0","16.0","12.0","5.0","3.0","0.0","woman"
"Wkomo","304.5","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.4989723885264945","0.9989267885684968","0.0","38.0","44.0","18.0","4.0","1.0","man"
"X2053YFlynns","405.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2222222222222223","0.9988771080970764","0.0","2.0","3.0","0.0","0.0","0.0","woman"
"X2513MRstephenb","471.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.455258302583026","0.4994540810585022","0.4997562170028686","23.0","95.0","51.0","15.0","10.0","man"
"Xadina24","461.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.169197396963124","0.998929798603058","0.0","10.0","14.0","1.0","1.0","0.0","woman"
"Xberliner","989.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.224469160768453","0.998929798603058","0.0","3.0","2.0","1.0","0.0","0.0","woman"
"XeniWales_UK","727.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.237964236588721","0.9988420605659484","0.0","11.0","20.0","6.0","3.0","0.0","man"
"Y9637ZKclaireg","202.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.9702970297029703","0.9989232420921326","0.0","39.0","30.0","5.0","2.0","3.0","man"
"YK7285","284.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.056338028169014","0.998828947544098","0.0","27.0","4.0","3.0","1.0","0.0","man"
"YT999","259.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.1583011583011582","0.0","0.9994799494743348","1.0","0.0","1.0","1.0","0.0","man"
"YYB39","836.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1961722488038278","0.998853087425232","0.0","24.0","25.0","2.0","0.0","0.0","man"
"YZyz48","207.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.3816425120772946","0.9906830787658693","0.0","29.0","33.0","9.0","2.0","0.0","man"
"Yael B","205.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","3.902439024390244","0.9989216327667236","0.0","10.0","2.0","0.0","1.0","0.0","woman"
"YaelI558","718.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6713091922005572","0.998933732509613","0.0","13.0","6.0","4.0","5.0","2.0","man"
"Yclark3","913.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.8762322015334063","0.9989194869995116","0.0","3.0","3.0","1.0","0.0","0.0","woman"
"YehudaN18","426.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.582159624413145","0.998826801776886","0.0","1.0","2.0","0.0","1.0","0.0","man"
"Yoc11","988.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.834008097165992","0.9988862872123718","0.0","23.0","48.0","20.0","5.0","0.0","man"
"YodaHB","681.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.643171806167401","0.9988182187080384","0.0","125.0","56.0","12.0","1.0","0.0","man"
"YoelN","935.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.06951871657754","0.0","0.9994829893112184","23.0","1.0","3.0","0.0","2.0","woman"
"Yolyni","396.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5151515151515151","0.9964720010757446","0.0","116.0","96.0","22.0","3.0","7.0","man"
"Yoram T","983.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.8311291963377416","0.998920202255249","0.0","17.0","5.0","1.0","1.0","2.0","woman"
"Yorkshrman","1261.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.5860428231562251","0.0","0.9780204892158508","30.0","29.0","6.0","3.0","0.0","woman"
"Yossi A","317.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2082018927444795","0.9988962411880492","0.0","5.0","0.0","0.0","1.0","1.0","man"
"Yoysolamenteyo","202.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.98019801980198","0.9989240765571594","0.0","32.0","6.0","2.0","1.0","8.0","man"
"Yozimbo","848.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.179245283018868","0.0","0.9995105266571044","25.0","19.0","5.0","1.0","1.0","woman"
"Yvonne C","510.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.156862745098039","0.998837411403656","0.0","6.0","2.0","3.0","0.0","0.0","man"
"Yvonne M","995.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.2060301507537687","0.9989388585090636","0.0","22.0","8.0","1.0","0.0","0.0","woman"
"Yvonne p","245.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2244897959183674","0.9989315867424012","0.0","3.0","0.0","0.0","0.0","0.0","woman"
"Z5145MEalir","376.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8617021276595744","0.9989320635795592","0.0","8.0","1.0","3.0","2.0","1.0","man"
"ZBFLO","285.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1052631578947367","0.9989211559295654","0.0","6.0","2.0","0.0","0.0","0.0","man"
"Zarko T","293.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.706484641638225","0.9913288354873656","0.0","3.0","2.0","1.0","0.0","0.0","man"
"Zhulenka","207.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4492753623188406","0.9989047050476074","0.0","3.0","0.0","0.0","0.0","0.0","man"
"ZombietheGreek","367.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.17983651226158","0.9988864064216614","0.0","44.0","12.0","4.0","2.0","0.0","man"
"Zoran K","251.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3904382470119523","0.998881995677948","0.0","45.0","4.0","0.0","0.0","0.0","man"
"Zoran P","654.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2232415902140672","0.0","0.9995039701461792","19.0","5.0","2.0","1.0","3.0","woman"
"Zorana M","356.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.4044943820224718","0.0","0.999508261680603","7.0","4.0","1.0","0.0","0.0","woman"
"Zorana1981","330.0","0.0","0.5","0.0","0.0","0.5","0.5","0.5","0.0","0.0","1.5729332551057469","0.9987660348415376","0.0","27.0","12.0","4.0","0.0","0.0","man"
"Zrinka M","2129.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9257867543447629","0.9988996982574464","0.0","9.0","11.0","8.0","1.0","0.0","woman"
"ZviPorat","300.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.998916506767273","0.0","3.0","8.0","0.0","0.0","2.0","man"
"_BarbaraGNA","805.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","2.360248447204969","0.9989074468612672","0.0","2.0","2.0","0.0","1.0","0.0","man"
"_C3764SP","459.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6535947712418301","0.998909592628479","0.0","3.0","0.0","0.0","0.0","0.0","man"
"_ELENA576Y57","317.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.5772870662460567","0.9908714890480042","0.0","2.0","1.0","0.0","0.0","0.0","woman"
"_G9225KV","317.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5772870662460567","0.9989351630210876","0.0","8.0","3.0","1.0","0.0","0.0","woman"
"_H2706XM","438.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.45662100456621","0.998824656009674","0.0","11.0","1.0","0.0","0.0","0.0","man"
"_P4955TT","294.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7006802721088436","0.9978051781654358","0.0","0.0","0.0","1.0","0.0","2.0","man"
"_P8803HK","339.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1799410029498525","0.9989062547683716","0.0","7.0","2.0","1.0","0.0","0.0","man"
"_davidbitton0","540.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.592592592592593","0.0","0.9995144605636596","1.0","0.0","0.0","0.0","2.0","man"
"_hanidoc","214.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.485981308411214","0.0","0.9995037317276","4.0","1.0","0.0","0.0","2.0","man"
"_martinhwolf","434.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8433179723502304","0.9989226460456848","0.0","3.0","0.0","0.0","0.0","0.0","man"
"_ptansom","1043.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.342281879194631","0.998932421207428","0.0","7.0","7.0","2.0","0.0","1.0","woman"
"a1tair","1222.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.391162029459902","0.9989338517189026","0.0","6.0","2.0","0.0","1.0","0.0","woman"
"aaz148","1303.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1488871834228704","0.9989223480224608","0.0","40.0","5.0","1.0","3.0","1.0","woman"
"absucan","306.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.287581699346405","0.9988312125205994","0.0","27.0","17.0","4.0","3.0","1.0","man"
"acp_passport","258.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.10077519379845","0.998934805393219","0.0","9.0","7.0","0.0","0.0","0.0","woman"
"acrobat86","757.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.717305151915456","0.99892657995224","0.0","3.0","1.0","0.0","0.0","0.0","woman"
"aday2715","630.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.746031746031746","0.0","0.999498963356018","3.0","0.0","0.0","0.0","1.0","woman"
"ageanblue","1830.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.4918032786885246","0.9988948702812196","0.0","4.0","2.0","4.0","3.0","1.0","woman"
"aglikaa2014","260.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.4615384615384617","0.9989093542099","0.0","6.0","0.0","0.0","0.0","0.0","woman"
"ainej_kinrov","219.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.28310502283105","0.9989272952079772","0.0","3.0","0.0","0.0","0.0","0.0","man"
"ajatraveler","460.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.956521739130435","0.9989288449287416","0.0","11.0","24.0","5.0","0.0","0.0","woman"
"akis70","208.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.730769230769231","0.99891996383667","0.0","1.0","2.0","0.0","0.0","0.0","man"
"akisar68","215.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8604651162790693","0.0","0.9981157779693604","1.0","3.0","2.0","0.0","0.0","man"
"al1101","341.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3415008347998736","0.9989244043827056","0.0","11.0","1.0","0.0","0.0","0.0","woman"
"alberthazan45","831.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.99893718957901","0.0","83.0","32.0","8.0","2.0","2.0","man"
"albertm835","495.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0303030303030303","0.998928964138031","0.0","39.0","9.0","3.0","1.0","0.0","woman"
"albertog943","338.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4792899408284024","0.9989328980445862","0.0","17.0","0.0","2.0","3.0","0.0","man"
"aleksandarilic85","737.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7639077340569878","0.0","0.9887519478797911","3.0","0.0","0.0","2.0","2.0","man"
"aleksandarpetrovic","844.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","1.5402843601895737","0.99892657995224","0.0","7.0","1.0","0.0","0.0","0.0","woman"
"alessandra140203","778.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7994858611825193","0.9989330172538756","0.0","5.0","0.0","0.0","0.0","0.0","woman"
"alexandermarkr","490.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6326530612244898","0.9989320635795592","0.0","4.0","5.0","2.0","0.0","0.0","woman"
"alexiosa510","263.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.281368821292776","0.998860478401184","0.0","8.0","2.0","3.0","2.0","3.0","man"
"alexisd392","236.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.694915254237288","0.9989336133003236","0.0","3.0","0.0","0.0","0.0","0.0","man"
"alexx0808","420.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.380952380952381","0.994102418422699","0.0","11.0","1.0","3.0","0.0","0.0","woman"
"alj1208","1489.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","2.7535258562793823","0.998939573764801","0.0","10.0","10.0","4.0","3.0","0.0","woman"
"amanders922","841.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6646848989298455","0.9989369511604308","0.0","12.0","0.0","0.0","0.0","0.0","woman"
"amartha15","346.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.312138728323699","0.9989157915115356","0.0","7.0","3.0","1.0","0.0","0.0","man"
"amit b","723.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6597510373443984","0.0","0.9994638562202454","23.0","7.0","2.0","4.0","0.0","man"
"amycB7162AO","267.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.872659176029963","0.9988442659378052","0.0","14.0","3.0","2.0","2.0","0.0","man"
"anasasa31","216.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.314814814814815","0.998905062675476","0.0","3.0","0.0","0.0","0.0","0.0","man"
"anastasiap362","203.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9852216748768472","0.9989256262779236","0.0","12.0","0.0","2.0","2.0","0.0","man"
"anastassiu","242.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.8925619834710745","0.998930275440216","0.0","130.0","61.0","40.0","8.0","3.0","man"
"anazli_yyz_ist","410.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9985918402671814","0.0","7.0","4.0","2.0","1.0","3.0","man"
"ancientpistol","1303.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.5349194167306217","0.9989194869995116","0.0","39.0","17.0","9.0","2.0","1.0","woman"
"andataeritorno1974","263.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.281368821292776","0.9989301562309264","0.0","4.0","1.0","0.0","1.0","1.0","man"
"andjelka0101","229.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8733624454148471","0.9989336133003236","0.0","3.0","0.0","0.0","0.0","0.0","man"
"andreahN6391XF","513.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7543859649122806","0.9989363551139832","0.0","23.0","11.0","2.0","1.0","0.0","woman"
"andreak323","669.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.7937219730941705","0.0","0.999508261680603","15.0","0.0","0.0","0.0","1.0","woman"
"andreapavkovic1","970.0","0.0","0.5","0.0","0.0","0.0","0.5","0.5","0.0","0.0","2.389053033694452","0.9989305138587952","0.0","16.0","0.0","1.0","0.0","0.0","woman"
"andrew_kyr","1403.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.7797576621525306","0.998915672302246","0.0","9.0","1.0","1.0","0.0","5.0","woman"
"andyp726","1402.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4265335235378032","0.0","0.999506950378418","6.0","0.0","0.0","3.0","14.0","man"
"angelcG8926WS","210.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4285714285714286","0.9989042282104492","0.0","8.0","0.0","3.0","2.0","1.0","man"
"angeline867","2168.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.2915129151291511","0.9989166259765624","0.0","30.0","24.0","1.0","0.0","0.0","woman"
"angelobK5587GF","313.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9169329073482428","0.9989131689071656","0.0","1.0","4.0","2.0","0.0","1.0","man"
"anishit","275.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4545454545454546","0.9987459182739258","0.0","0.0","2.0","0.0","0.0","1.0","man"
"anjinayse","279.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.867383512544803","0.9988988637924194","0.0","12.0","3.0","1.0","0.0","2.0","man"
"anna_bleu","1079.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.131603336422614","0.9988755583763124","0.0","7.0","4.0","3.0","3.0","0.0","woman"
"annamariadr","353.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.26628895184136","0.9988995790481568","0.0","27.0","7.0","1.0","0.0","0.0","woman"
"annamkk","249.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.8112449799196786","0.998930037021637","0.0","6.0","0.0","0.0","0.0","0.0","man"
